,,,,,Group Mean and SE,,,,,,,Welch t-test,,,,,GLM Results - dfifference in log-abundance,,,
description,,Overall Mean,Overall SE,,Tumor Mean,Tumor SE,Tumor Ng,Non-Tumor Mean,Non-Tumor SE,Non-Tumor Ng,,t,df,p,fdr p-value,,Est,SE,p,fdr p-value
"RP-L31, rpmE; large subunit ribosomal protein L31",,0.084744777,0.000108145,,0.086366054,4.81517E-06,65,0.083611627,2.98228E-06,93,,0.986404205,132.4759238,0.162866478,0.386880433,,0.032412124,0.032497617,0.320129831,0.977977109
rnj; ribonuclease J [EC:3.1.-.-],,0.084715619,0.00029683,,0.086905334,3.43985E-05,65,0.083185172,2.35741E-05,93,,0.488596912,137.0141507,0.312954106,0.446367093,,0.043750301,0.089406732,0.62528826,0.999383253
mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4],,0.084475609,0.000166818,,0.08334728,9.04496E-06,65,0.085264226,8.33339E-06,93,,-0.459838914,148.5419499,0.323152093,0.451662443,,-0.022739006,0.050641709,0.654042283,0.999383253
"mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]",,0.08436744,0.000191059,,0.089238372,1.89661E-05,65,0.080963025,7.19389E-06,93,,1.617960065,110.6811739,0.054258801,0.386880433,,0.097318555,0.05671999,0.088189103,0.881339685
"ftsH, hflB; cell division protease FtsH [EC:3.4.24.-]",,0.084307412,0.000143172,,0.085817311,8.88498E-06,65,0.083252106,5.04045E-06,93,,0.68741297,128.4532257,0.246530909,0.424194366,,0.030347319,0.043309634,0.484530337,0.97968701
fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179],,0.084200316,0.000100333,,0.08440743,2.68929E-06,65,0.084055559,3.30331E-06,93,,0.143739578,155.0495092,0.442946383,0.485057731,,0.004177439,0.030530777,0.891343867,0.999383253
"IMPDH, guaB; IMP dehydrogenase [EC:1.1.1.205]",,0.084145922,0.000123172,,0.08524383,5.57489E-06,65,0.083378567,4.22358E-06,93,,0.595883018,141.2922113,0.276103371,0.43403865,,0.022124449,0.037408034,0.555084531,0.992435956
"E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]",,0.08401002,0.000134013,,0.083299086,8.36902E-06,65,0.084506909,4.15128E-06,93,,-0.341347013,122.304722,0.366714051,0.463370506,,-0.014395721,0.040940695,0.725594945,0.999383253
"AARS, alaS; alanyl-tRNA synthetase [EC:6.1.1.7]",,0.083925228,0.000131145,,0.086427932,7.91794E-06,65,0.082176026,3.94792E-06,93,,1.234337727,122.5397127,0.109719486,0.386880433,,0.050447307,0.039602383,0.204612854,0.972563282
"miaA, TRIT1; tRNA dimethylallyltransferase [EC:2.5.1.75]",,0.083747535,0.000151349,,0.084250296,7.4228E-06,65,0.083396143,6.88073E-06,93,,0.225846934,148.7372609,0.410815258,0.477532267,,0.010190024,0.046278767,0.826012713,0.999383253
"TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]",,0.083691067,0.000161359,,0.087740133,1.42488E-05,65,0.080861075,4.78737E-06,93,,1.576662274,105.9132465,0.058927778,0.386880433,,0.081646845,0.048336144,0.093188998,0.893644127
K06889; uncharacterized protein,,0.083651203,0.00028692,,0.085270158,4.18157E-05,65,0.082519676,1.73459E-05,93,,0.357593037,114.4136207,0.360653345,0.460782259,,0.032787782,0.087439634,0.708187461,0.999383253
topA; DNA topoisomerase I [EC:5.99.1.2],,0.08325442,9.03998E-05,,0.084752196,1.7013E-06,65,0.082207588,2.88736E-06,93,,1.18789464,155.00073,0.118345989,0.386880433,,0.030484053,0.027727836,0.273286268,0.977977109
"RP-S14, MRPS14, rpsN; small subunit ribosomal protein S14",,0.082791756,0.000155272,,0.085395787,1.09725E-05,65,0.080971735,5.62166E-06,93,,1.086031815,123.7770791,0.139787727,0.386880433,,0.053196614,0.047581163,0.2652779,0.977977109
cysK; cysteine synthase A [EC:2.5.1.47],,0.082773714,0.00010475,,0.083909183,5.63363E-06,65,0.081980106,2.27061E-06,93,,0.686150196,113.1947884,0.247010725,0.424194366,,0.023258445,0.032262424,0.472041166,0.97968701
purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10],,0.08267797,0.000155558,,0.084330984,8.08329E-06,65,0.081522638,7.11943E-06,93,,0.720261208,147.0369064,0.236253811,0.420359973,,0.033868597,0.048052097,0.481966525,0.97968701
"E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]",,0.082654901,0.000161789,,0.086265614,1.28424E-05,65,0.080131283,5.57826E-06,93,,1.429272628,116.3965922,0.077802138,0.386880433,,0.073764744,0.049335071,0.136887998,0.949695316
comEC; competence protein ComEC,,0.082509559,0.000147101,,0.086123705,8.70644E-06,65,0.079983543,5.51055E-06,93,,1.628455618,133.4606561,0.052893332,0.386880433,,0.073963789,0.045021841,0.102429677,0.900358174
"glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]",,0.082351673,0.000110174,,0.083106129,5.76875E-06,65,0.081824364,2.74821E-06,93,,0.439203985,120.481913,0.330650217,0.454929127,,0.015543408,0.034190619,0.650021568,0.999383253
"ENO, eno; enolase [EC:4.2.1.11]",,0.082266635,0.000181232,,0.084120279,1.32578E-05,65,0.080971078,8.55527E-06,93,,0.674283044,134.3349767,0.250645036,0.424918621,,0.038155649,0.056179543,0.498034458,0.981594658
"E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]",,0.082131517,0.000202755,,0.083246415,1.68856E-05,65,0.081352287,1.06055E-05,93,,0.361253934,133.1121215,0.35924118,0.460462036,,0.023016117,0.063095281,0.715767068,0.999383253
hsdM; type I restriction enzyme M protein [EC:2.1.1.72],,0.081989729,0.000228103,,0.08152398,1.69858E-05,65,0.082315252,1.55729E-05,93,,-0.138672951,148.383426,0.444948308,0.485237511,,-0.009659202,0.071329028,0.892456331,0.999383253
efp; elongation factor P,,0.08195203,0.000122386,,0.08359914,5.46946E-06,65,0.080800824,4.16701E-06,93,,0.901441959,141.5226441,0.184442459,0.397937066,,0.034046064,0.038081087,0.372677046,0.977977109
"dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]",,0.081944048,0.000216391,,0.082958816,2.03299E-05,65,0.081234801,1.15518E-05,93,,0.305330484,128.5274517,0.380304194,0.468956368,,0.021000546,0.067495289,0.756108877,0.999383253
metN; D-methionine transport system ATP-binding protein,,0.081690898,0.000129011,,0.086046063,7.548E-06,65,0.078646965,3.70956E-06,93,,2.205242933,121.8857161,0.014656568,0.306667515,,0.089913723,0.039424385,0.023922249,0.840365052
rnhB; ribonuclease HII [EC:3.1.26.4],,0.081687781,0.000134107,,0.082546624,5.34113E-06,65,0.081087514,5.63207E-06,93,,0.440475081,152.3169958,0.330108763,0.454785603,,0.017834286,0.042018124,0.671827759,0.999383253
rsmI; 16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198],,0.08168131,0.000116448,,0.082611311,4.69761E-06,65,0.08103131,3.91651E-06,93,,0.538334144,145.0598411,0.295585731,0.439577512,,0.01931098,0.03645618,0.597070305,0.999383253
dnaB; replicative DNA helicase [EC:3.6.4.12],,0.081634574,9.20459E-05,,0.082635347,2.78534E-06,65,0.080935109,2.51389E-06,93,,0.738589841,147.8673695,0.230663397,0.418031737,,0.020789809,0.028813914,0.471669792,0.97968701
polA; DNA polymerase I [EC:2.7.7.7],,0.081483747,0.00011664,,0.08267595,5.0944E-06,65,0.080650488,3.73683E-06,93,,0.681575128,139.9447855,0.248317014,0.424194366,,0.024803903,0.036558545,0.498478489,0.981594658
"glmS, GFPT; glucosamine---fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]",,0.081413677,8.78887E-05,,0.081494873,2.90496E-06,65,0.081356928,2.12592E-06,93,,0.061501284,139.8471367,0.4755239,0.493959641,,0.001694117,0.02765954,0.951239367,0.999383253
"groEL, HSPD1; chaperonin GroEL",,0.081025087,0.000121142,,0.082251744,5.63138E-06,65,0.080167746,3.96505E-06,93,,0.672732065,138.1937319,0.251120557,0.424930398,,0.02566332,0.038178528,0.502455503,0.981594658
coaE; dephospho-CoA kinase [EC:2.7.1.24],,0.080827916,0.000139385,,0.082293933,6.46737E-06,65,0.079803281,5.7275E-06,93,,0.713221412,147.2259424,0.238418874,0.421154213,,0.030732765,0.044050229,0.4864187,0.97968701
ABC.MS.S; multiple sugar transport system substrate-binding protein,,0.080720409,0.000351679,,0.078305234,5.82046E-05,65,0.082408434,2.82798E-05,93,,-0.441218614,121.3683799,0.329919874,0.454785603,,-0.051073341,0.112402289,0.650187009,0.999383253
"LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]",,0.080636709,0.00012192,,0.081814749,5.24829E-06,65,0.079813348,4.2395E-06,93,,0.649758266,143.8572762,0.25844228,0.426286942,,0.024766784,0.038632122,0.522402968,0.989050297
"murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]",,0.080593576,0.000175996,,0.083492132,1.382E-05,65,0.078567703,7.36105E-06,93,,1.069995357,125.5551054,0.143337038,0.386880433,,0.060791684,0.055385449,0.274065641,0.977977109
"E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]",,0.080425166,7.7381E-05,,0.082192743,1.85692E-06,65,0.079189762,1.79974E-06,93,,1.57040036,150.0951192,0.059213854,0.386880433,,0.037219985,0.024436384,0.129748761,0.935270329
"PK, pyk; pyruvate kinase [EC:2.7.1.40]",,0.080313223,9.4062E-05,,0.082944275,2.60946E-06,65,0.078474316,2.69486E-06,93,,1.940834402,151.8123579,0.027065492,0.350574723,,0.055397605,0.029630758,0.063413831,0.840365052
ftsZ; cell division protein FtsZ,,0.080289096,0.000136257,,0.082982878,7.9341E-06,65,0.078406345,4.5535E-06,93,,1.295081714,128.9863962,0.09880265,0.386880433,,0.056729449,0.043008104,0.189088341,0.967048294
"KARS, lysS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]",,0.080192962,0.000125867,,0.082770875,6.3431E-06,65,0.078391194,4.08734E-06,93,,1.356098215,134.2703067,0.088672042,0.386880433,,0.054364644,0.039798745,0.173908472,0.961245008
"carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]",,0.07996315,0.000168198,,0.080432002,1.37223E-05,65,0.079635457,6.28475E-06,93,,0.178081569,118.7239711,0.429481209,0.480584922,,0.009952692,0.053822425,0.853534169,0.999383253
folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9],,0.079897331,9.25027E-05,,0.08033047,3.03571E-06,65,0.0795946,2.44128E-06,93,,0.314434233,143.683824,0.376823684,0.468216215,,0.009202744,0.029640575,0.756611989,0.999383253
thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3],,0.079893721,0.000177814,,0.081368488,1.24938E-05,65,0.07886297,8.3809E-06,93,,0.548386679,136.0681857,0.292162519,0.438696052,,0.031276285,0.056826018,0.582841404,0.999383253
smf; DNA processing protein,,0.079832198,0.00013295,,0.08330392,7.743E-06,65,0.077405726,4.17668E-06,93,,1.70838832,126.1355337,0.045012011,0.383292788,,0.073434849,0.04194899,0.081984997,0.866303236
ycaJ; putative ATPase,,0.079781696,0.000140684,,0.08151192,7.60571E-06,65,0.078572399,5.32979E-06,93,,0.817306183,137.9875792,0.207581203,0.408649145,,0.036728778,0.044960669,0.41522618,0.977977109
exbB; biopolymer transport protein ExbB,,0.07952782,0.000293258,,0.080637619,3.38307E-05,65,0.078752155,2.29305E-05,93,,0.250260653,136.527823,0.401380989,0.474346788,,0.02365963,0.094283165,0.802188976,0.999383253
greA; transcription elongation factor GreA,,0.079507665,0.00017125,,0.08011169,1.46844E-05,65,0.079085496,6.28952E-06,93,,0.224072938,115.7882014,0.411547725,0.477532267,,0.012892287,0.055081335,0.815245991,0.999383253
"dnaK, HSPA9; molecular chaperone DnaK",,0.079480195,0.000110428,,0.081416641,4.25548E-06,65,0.078126765,3.46851E-06,93,,1.183746312,144.2032037,0.119230578,0.386880433,,0.041246989,0.035361632,0.245219341,0.977977109
"MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]",,0.079474372,0.000100163,,0.080921807,3.92458E-06,65,0.078462725,2.66059E-06,93,,0.958273919,136.5360894,0.169809219,0.392241013,,0.030859673,0.032117808,0.338125796,0.977977109
dnaN; DNA polymerase III subunit beta [EC:2.7.7.7],,0.079435425,0.000132952,,0.082964696,7.84228E-06,65,0.076968731,4.12342E-06,93,,1.733365633,124.9622698,0.042748663,0.383292788,,0.075015924,0.042129615,0.076924364,0.857106362
"clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX",,0.07943007,0.000129142,,0.081784278,6.83778E-06,65,0.077784656,4.24366E-06,93,,1.201491903,132.5691592,0.115851255,0.386880433,,0.050140835,0.041280888,0.226344156,0.977977109
xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6],,0.079194382,0.000122667,,0.082610786,7.07747E-06,65,0.076806573,3.30105E-06,93,,1.801671134,119.5344256,0.037058864,0.371177091,,0.072850032,0.038913849,0.063066711,0.840365052
"K08884; serine/threonine protein kinase, bacterial [EC:2.7.11.1]",,0.079101583,0.000277815,,0.080330475,2.86564E-05,65,0.07824268,2.14028E-05,93,,0.295084127,140.7015236,0.384182294,0.469791851,,0.026333792,0.089801368,0.769724709,0.999383253
tig; trigger factor,,0.079053498,0.000122858,,0.081037142,6.05995E-06,65,0.07766708,3.91713E-06,93,,1.066930317,134.4113346,0.143957961,0.386880433,,0.042476106,0.039531857,0.284267664,0.977977109
K07007; uncharacterized protein,,0.079011678,0.000151927,,0.077662833,1.0859E-05,65,0.07995442,5.2701E-06,93,,-0.570599954,121.3175778,0.284663103,0.435770396,,-0.029079919,0.04942034,0.557101344,0.992435956
rsuA; 16S rRNA pseudouridine516 synthase [EC:5.4.99.19],,0.078973448,0.000220756,,0.083486504,1.71182E-05,65,0.075819162,1.37379E-05,93,,1.380302403,143.6037397,0.084819224,0.386880433,,0.096333935,0.070878105,0.17606088,0.961245008
lspA; signal peptidase II [EC:3.4.23.36],,0.078871369,0.000117251,,0.080832627,5.62422E-06,65,0.077500598,3.51348E-06,93,,1.102275775,132.8673805,0.136167216,0.386880433,,0.042095022,0.037799203,0.267143006,0.977977109
lysC; aspartate kinase [EC:2.7.2.4],,0.07881347,0.000154934,,0.077003781,9.48009E-06,65,0.080078307,6.34443E-06,93,,-0.772881636,135.9644255,0.220466979,0.416045566,,-0.039150474,0.050481441,0.439193588,0.977977109
"FARSB, pheT; phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]",,0.078743114,9.5399E-05,,0.080181034,3.43878E-06,65,0.077738115,2.47034E-06,93,,1.004957452,139.0582127,0.158331426,0.386880433,,0.030941323,0.03087265,0.317787258,0.977977109
"ftsW, spoVE; cell division protein FtsW",,0.078728045,0.000106814,,0.078802754,3.98604E-06,65,0.07867583,3.28828E-06,93,,0.047059502,144.6621497,0.481265354,0.495112641,,0.001611951,0.03476358,0.963075477,0.999383253
murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10],,0.078695692,0.000126093,,0.079740186,5.14551E-06,65,0.077965669,4.76735E-06,93,,0.56361244,148.7213178,0.286933382,0.436568633,,0.022505081,0.040974059,0.583617936,0.999383253
"PTS-Man-EIIB, manX; PTS system, mannose-specific IIB component [EC:2.7.1.191]",,0.07867665,0.000370161,,0.08103954,4.67381E-05,65,0.077025167,3.99696E-05,93,,0.431110788,145.9936745,0.333511846,0.455815016,,0.050804971,0.120177767,0.673060914,0.999383253
murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8],,0.078590206,0.000118884,,0.080440073,5.17513E-06,65,0.077297289,3.9139E-06,93,,1.042451459,141.2205312,0.149491853,0.386880433,,0.039853586,0.038525669,0.302518226,0.977977109
"MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]",,0.078488916,0.000113721,,0.080343434,4.93476E-06,65,0.077192747,3.48044E-06,93,,1.086108006,138.2668751,0.139660557,0.386880433,,0.040004874,0.036875074,0.279650402,0.977977109
"serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]",,0.078359321,0.000166892,,0.076893778,1.24359E-05,65,0.079383626,6.68469E-06,93,,-0.569406079,125.9749892,0.285047254,0.435770396,,-0.031867154,0.054741878,0.56131622,0.992592886
"WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]",,0.078307992,0.00010032,,0.080065437,3.04759E-06,65,0.077079671,3.08851E-06,93,,1.205339917,151.3298315,0.114976752,0.386880433,,0.038004691,0.032641776,0.246081547,0.977977109
"hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]",,0.07821243,9.99448E-05,,0.078781817,3.78354E-06,65,0.077814472,2.73199E-06,93,,0.378971624,139.2774096,0.352643024,0.460021406,,0.012354793,0.032698313,0.706061638,0.999383253
"GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]",,0.078210249,0.000141543,,0.080127715,8.03874E-06,65,0.076870085,5.22139E-06,93,,0.894598221,134.628699,0.186299236,0.39904657,,0.041505021,0.046090006,0.36923111,0.977977109
"ATPF0B, atpF; F-type H+-transporting ATPase subunit b",,0.078056259,0.000112524,,0.078245987,4.003E-06,65,0.077923653,3.85335E-06,93,,0.1149995,149.8950432,0.454299712,0.48832186,,0.004128005,0.036932365,0.911147858,0.999383253
"TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]",,0.077962589,9.65727E-05,,0.079058377,3.53033E-06,65,0.077196715,2.54022E-06,93,,0.755590535,139.1275621,0.225586032,0.417302556,,0.023829623,0.031625594,0.452290193,0.977977109
"IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]",,0.077948971,9.89933E-05,,0.079268095,3.67263E-06,65,0.077027003,2.68093E-06,93,,0.889100971,139.7401194,0.187738395,0.399050876,,0.028679666,0.032391895,0.377305612,0.977977109
"VARS, valS; valyl-tRNA synthetase [EC:6.1.1.9]",,0.077940761,9.22301E-05,,0.079131603,3.27743E-06,65,0.077108453,2.28481E-06,93,,0.85783406,137.761854,0.196237032,0.402292891,,0.025899416,0.030188231,0.392246813,0.977977109
dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7],,0.077917045,9.84215E-05,,0.079481092,3.71493E-06,65,0.076823894,2.59954E-06,93,,1.057439959,137.9250673,0.146079693,0.386880433,,0.034003449,0.032166616,0.292098492,0.977977109
uvrC; excinuclease ABC subunit C,,0.077900455,9.46957E-05,,0.079361639,3.38513E-06,65,0.076879197,2.43431E-06,93,,1.029055109,139.1023403,0.152619898,0.386880433,,0.031779805,0.03097006,0.306411255,0.977977109
"E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]",,0.077888692,0.000230361,,0.076942142,2.13715E-05,65,0.078550259,1.39061E-05,93,,-0.27074961,134.7086228,0.393499013,0.472350188,,-0.020684922,0.075931155,0.785661802,0.999383253
priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-],,0.077869957,9.47227E-05,,0.079342544,3.38478E-06,65,0.07684073,2.43639E-06,93,,1.036930872,139.1434405,0.15078337,0.386880433,,0.032039635,0.030989007,0.302781516,0.977977109
"PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]",,0.077820892,9.78243E-05,,0.079047353,3.53971E-06,65,0.076963688,2.64321E-06,93,,0.837974954,140.693359,0.201733044,0.405059182,,0.026713347,0.032078026,0.406252322,0.977977109
recA; recombination protein RecA,,0.07778831,9.7996E-05,,0.078963344,3.42823E-06,65,0.076967049,2.7144E-06,93,,0.80546639,143.0738057,0.210943602,0.41159026,,0.025606345,0.032161977,0.427144149,0.977977109
dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7],,0.07768777,9.77422E-05,,0.079233428,3.37249E-06,65,0.076607471,2.70573E-06,93,,1.065122083,143.5921729,0.144304215,0.386880433,,0.033703676,0.032058255,0.294734737,0.977977109
"E2.7.1.71, aroK, aroL; shikimate kinase [EC:2.7.1.71]",,0.077636099,0.000150284,,0.07940138,1.03447E-05,65,0.0764023,5.27598E-06,93,,0.758817668,123.5694489,0.224703309,0.417302556,,0.038502949,0.049284795,0.435848955,0.977977109
"truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]",,0.077617635,0.000112271,,0.07914102,4.6149E-06,65,0.076552904,3.50031E-06,93,,0.908518675,141.339589,0.182575388,0.397937066,,0.033249259,0.036884235,0.368739228,0.977977109
pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23],,0.077476129,0.000115218,,0.079610443,4.90101E-06,65,0.075984405,3.63946E-06,93,,1.240770598,140.4615618,0.108379449,0.386880433,,0.046617159,0.037801821,0.219356606,0.977977109
"RARS, argS; arginyl-tRNA synthetase [EC:6.1.1.19]",,0.077426768,0.000108111,,0.078502783,4.197E-06,65,0.076674715,3.29853E-06,93,,0.667714792,142.7791655,0.252696753,0.424988378,,0.02356208,0.035673777,0.509915224,0.981594658
"RP-L28, MRPL28, rpmB; large subunit ribosomal protein L28",,0.077373266,0.000107013,,0.078552003,4.14836E-06,65,0.076549417,3.21091E-06,93,,0.738199644,142.1665809,0.230804985,0.418090787,,0.025824359,0.035317891,0.46575531,0.97968701
uvrB; excinuclease ABC subunit B,,0.077319634,9.91471E-05,,0.078840585,3.51314E-06,65,0.076256604,2.76504E-06,93,,1.031270066,142.8365049,0.152078611,0.386880433,,0.033323873,0.032678966,0.309433168,0.977977109
"mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]",,0.077313074,0.000111703,,0.078856238,4.56229E-06,65,0.076234518,3.46677E-06,93,,0.92523915,141.4151587,0.178208862,0.39699426,,0.033812077,0.036837486,0.360103076,0.977977109
"YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]",,0.077301227,0.000106008,,0.078412906,4.0141E-06,65,0.076524247,3.18016E-06,93,,0.704142151,143.097071,0.24124428,0.421878858,,0.02438088,0.035030191,0.487466834,0.97968701
